q400,S_q400,q500,S_q500,q600,S_q600,q700,S_q700,q800,S_q800
6.5789475569761,0.010521446185288141,5.26315804558088,0.00966660744257926,4.385965037984067,0.009236467085663707,3.759398603986343,0.00898793815878927,3.28947377848805,0.008830818353945212
6.643508326722349,0.010570786934612525,5.3148066613778795,0.009695168860354564,4.429005551148233,0.009255261662984036,3.7962904724127715,0.009001308387068403,3.3217541633611747,0.008840843897768536
6.708052672484219,0.010620872580896477,5.3664421379873755,0.009724102171249256,4.47203511498948,0.009274280346540665,3.8331729557052685,0.009014829334041975,3.3540263362421094,0.00885097825851232
6.772580434696119,0.010671712282496535,5.4180643477568955,0.009753410353724555,4.515053623130746,0.009293524366767671,3.870045962683497,0.009028501584968958,3.3862902173480594,0.008861221740512843
6.837091453833457,0.010723315373011104,5.469673163066766,0.009783096431871016,4.558060969222305,0.009312994970379221,3.9069094021905473,0.00904232573209647,3.4185457269167285,0.00887157465147622
6.901585570413032,0.010775691364583739,5.521268456330426,0.00981316347597944,4.601057046942022,0.009332693420507668,3.9437631830931617,0.009056302374701385,3.450792785206516,0.008882037302488096
6.966062624993429,0.010828849951285038,5.572850099994744,0.00984361460312251,4.64404174999562,0.009352620996843437,3.98060721428196,0.009070432119128996,3.4830313124967147,0.00889261000802602
7.030522458175417,0.010882801012575265,5.624417966540334,0.0098744529777466,4.687014972116946,0.009372778995777422,4.0174414046716675,0.009084715578834135,3.5152612290877085,0.008903293085973173
7.094964910602333,0.010937554616849195,5.675971928481867,0.009905681812274142,4.729976607068223,0.009393168730544797,4.054265663201334,0.009099153374421945,3.5474824553011666,0.008914086857628185
7.159389822960489,0.010993121025066041,5.727511858368391,0.009937304367716941,4.772926548640326,0.009413791531371413,4.091079898834566,0.009113746133689074,3.5796949114802445,0.008924991647719415
7.223797035979553,0.011049510694465985,5.779037628783643,0.009969323954300688,4.815864690653036,0.00943464874562241,4.127884020559745,0.009128494491666486,3.6118985179897765,0.008936007784416763
7.288186390432958,0.011106734282375573,5.830549112346366,0.010001743932100097,4.858790926955305,0.009455741737952241,4.164677937390262,0.009143399090661058,3.644093195216479,0.008947135599343748
7.352557727138276,0.011164802650104822,5.882046181710621,0.01003456771168596,4.901705151425517,0.009477071890457848,4.20146155836473,0.009158460580299208,3.676278863569138,0.008958375427591552
7.416910886957628,0.011223726866937558,5.933528709566103,0.010067798754783473,4.944607257971753,0.009498640602833062,4.238234792547217,0.009173679617569949,3.708455443478814,0.008969727607730673
7.481245710798073,0.011283518214218049,5.984996568638459,0.010101440574942371,4.987497140532049,0.009520449292526247,4.2749975490274705,0.00918905686686931,3.7406228553990366,0.008981192481824843
7.545562039611998,0.011344188189536105,6.036449631689599,0.01013549673821915,5.030374693074665,0.00954249939489895,4.311749736921142,0.009204593000044807,3.772781019805999,0.008992770395443307
7.609859714397509,0.011405748511013017,6.087887771518008,0.010169970863871404,5.07323980959834,0.009564792363388112,4.348491265370006,0.00922028869644045,3.8049298571987547,0.009004461697675468
7.674138576198839,0.011468211121691734,6.139310860959071,0.010204866625064424,5.11609238413256,0.009587329669669778,4.385222043542194,0.009236144642942225,3.8370692880994195,0.009016266741142689
7.7383984661067196,0.011531588194032832,6.190718772885376,0.010240187749590674,5.158932310737813,0.009610112803824868,4.421941980632411,0.009252161534024842,3.8691992330533598,0.009028185882012622
7.802639225258787,0.01159589213452011,6.24211138020703,0.010275938020601866,5.2017594835058585,0.009633143274508467,4.458650985862165,0.009268340071797498,3.9013196126293934,0.009040219480013456
7.866860694839974,0.011661135588378085,6.2934885558719795,0.010312121277354248,5.244573796559983,0.009656422609120257,4.495348968479986,0.009284680966051919,3.933430347419987,0.009052367898446384
7.931062716082902,0.011727331444404528,6.344850172866322,0.010348741415967158,5.287375144055269,0.009679952353978052,4.532035837761659,0.009301184934309953,3.965531358041451,0.009064631504200704
7.995245130268271,0.011794492839921046,6.396196104214617,0.010385802390194977,5.330163420178848,0.00970373407449359,4.568711503010441,0.009317852701871656,3.9976225651341357,0.00907701066776707
8.059407778725252,0.01186263316584486,6.447526222980201,0.010423308212213161,5.372938519150168,0.009727769355350708,4.6053758735572865,0.009334685001863994,4.029703889362626,0.009089505763252487
8.123550502831879,0.011931766071885109,6.498840402265503,0.01046126295341789,5.415700335221253,0.00975205980068613,4.642028858761074,0.009351682575291075,4.0617752514159395,0.009102117168393474
8.187673144015447,0.012001905471866728,6.550138515212359,0.01049967074524038,5.458448762676966,0.009776607034272815,4.678670368008828,0.009368846171083522,4.093836572007723,0.009114845264571774
8.2517755437529,0.012073065549185746,6.601420435002321,0.010538535779975483,5.501183695835268,0.009801412699705702,4.715300310715944,0.009386176546149077,4.12588777187645,0.009127690436828156
8.315857543571218,0.012145260762398986,6.652686034856974,0.010577862311625084,5.543905029047479,0.00982647846059001,4.75191859632641,0.009403674465423813,4.157928771785609,0.009140653073877136
8.379918985047814,0.012218505850952435,6.703935188038252,0.01061765465675687,5.586612656698543,0.009851806000732691,4.788525134313037,0.009421340701924014,4.189959492523907,0.00915373356812227
8.443959709810933,0.0122928158410515,6.7551677678487465,0.010657917195377923,5.629306473207289,0.009877397024335557,4.825119834177676,0.009439176036798403,4.221979854905467,0.009166932315670902
8.507979559540022,0.012368206051677344,6.806383647632018,0.010698654371824375,5.671986373026682,0.009903253256192105,4.861702605451441,0.009457181259380684,4.253989779770011,0.009180249716349098
8.571978375966147,0.012444692100753154,6.857582700772918,0.0107398706956668,5.714652250644098,0.009929376441886403,4.898273357694942,0.009475357167243372,4.285989187983073,0.009193686173716884
8.635956000872364,0.012522289911464412,6.908764800697892,0.010781570742631787,5.757304000581577,0.009955768347994973,4.934832000498495,0.009493704566251891,4.317978000436182,0.00920724209508415
8.699912276094127,0.012601015718737486,6.959929820875302,0.010823759155540055,5.799941517396085,0.009982430762291461,4.971378443482359,0.009512224270618798,4.349956138047063,0.009220917891525494
8.763847043519661,0.012680886075880976,7.011077634815729,0.010866440645261419,5.8425646956797745,0.010009365493954129,5.00791259629695,0.009530917102959518,4.3819235217598305,0.009234713977896235
8.827760145090368,0.012761917861393983,7.062208116072294,0.010909619991686655,5.885173430060245,0.01003657437377604,5.044434368623068,0.009549783894347852,4.413880072545184,0.009248630772848224
8.89165142280121,0.012844128285946468,7.113321138240969,0.010953302044717245,5.927767615200808,0.010064059254378276,5.080943670172121,0.009568825484372503,4.445825711400605,0.009262668698845273
8.955520718701104,0.012927534899535999,7.1644165749608835,0.010997491725272281,5.970347145800736,0.010091822010426353,5.117440410686346,0.009588042721194583,4.477760359350552,0.0092768281821799
9.019367874893305,0.013012155598825915,7.215494299914645,0.01104219402631405,6.012911916595537,0.010119864538848932,5.153924499939032,0.00960743646160453,4.509683937446653,0.009291109652989125
9.083192733535808,0.013098008634670498,7.266554186828647,0.011087414013891607,6.055461822357206,0.010148188759060239,5.190395847734748,0.009627007571081144,4.541596366767904,0.009305513545270828
9.146995136841728,0.013185112619831392,7.317596109473383,0.011133156828203476,6.097996757894486,0.010176796613185024,5.22685436390956,0.009646756923850131,4.573497568420864,0.00932004029690003
9.210774927079694,0.013273486536891926,7.368619941663755,0.011179427684679138,6.140516618053129,0.010205690066286976,5.263299958331253,0.009666685402943938,4.605387463539847,0.009334690349645937
9.274531946574236,0.013363149746373829,7.419625557259389,0.011226231875080454,6.183021297716158,0.01023487110659996,5.299732540899564,0.009686793900261793,4.637265973287118,0.009349464149188098
9.338266037706184,0.013454121995062714,7.4706128301649475,0.011273574768622428,6.225510691804123,0.010264341745762535,5.336152021546392,0.00970708331663075,4.669133018853092,0.0093643621451338
9.401977042913046,0.013546423424548199,7.521581634330437,0.01132146181311476,6.267984695275365,0.01029410401905586,5.372558310236027,0.00972755456186701,4.700988521456523,0.00937938479103476
9.465664804689405,0.013640074579984653,7.572531843751524,0.011369898536123572,6.310443203126271,0.010324159985644432,5.408951316965375,0.009748208554838336,4.732832402344703,0.009394532544404257
9.529329165587303,0.013735096419078975,7.623463332469843,0.011418890546154551,6.352886110391536,0.010354511728820544,5.4453309517641735,0.009769046223526805,4.764664582793651,0.009409805866734441
9.59296996821664,0.013831510321311882,7.674375974573312,0.011468443533857212,6.395313312144427,0.010385161356251818,5.4816971246952235,0.009790068505092224,4.79648498410832,0.009425205223514045
9.656587055245549,0.013929338097399808,7.725269644196439,0.011518563273251233,6.437724703497033,0.010416111000232143,5.5180497458546,0.009811276345936462,4.828293527622774,0.009440731084245247
9.720180269400794,0.014028601999003716,7.776144215520636,0.011569255622974903,6.48012017960053,0.010447362817936115,5.554388725371884,0.009832670701768076,4.860090134700397,0.009456383922462128
9.783749453468161,0.01412932472869264,7.82699956277453,0.011620526527556357,6.522499635645442,0.010478918991676904,5.590713973410379,0.009854252537668215,4.8918747267340805,0.009472164215747949
9.847294450292843,0.014231529450169087,7.877835560234274,0.01167238201870798,6.564862966861895,0.010510781729167558,5.627025400167339,0.009876022828156488,4.923647225146421,0.00948807244575344
9.91081510277982,0.014335239798764018,7.928652082223856,0.011724828216644336,6.60721006851988,0.010542953263785945,5.663322915874183,0.0098979825572581,4.95540755138991,0.009504109098214605
9.974311253894264,0.014440479892209299,7.979449003115412,0.011777871331424168,6.64954083592951,0.0105754358548434,5.699606430796723,0.009920132718571386,4.987155626947132,0.009520274662971404
10.037782746661916,0.014547274341695938,8.030226197329533,0.011831517664316877,6.691855164441278,0.010608231787856687,5.735875855235381,0.009942474315336148,5.018891373330958,0.009536569633985558
10.101229424169482,0.01465564826322637,8.080983539335586,0.011885773609194185,6.7341529494463215,0.010641343374824055,5.772131099525419,0.009965008360502682,5.050614712084741,0.009552994509359652
10.164651129565003,0.014765627289269685,8.131720903652003,0.011940645653947,6.776434086376669,0.010674772954504752,5.808372074037145,0.00998773587680149,5.082325564782502,0.009569549791355313
