theta,fresnel_refl
0.36830294636273125,0.019641867311965638
0.3714508347931819,0.019650043491020175
0.37459872322363263,0.019658457301535356
0.3777466116540833,0.019667114045069937
0.380894500084534,0.019676019116801623
0.38404238851498473,0.019685178007107854
0.3871902769454354,0.019694596303176506
0.3903381653758861,0.01970427969064715
0.3934860538063368,0.019714233955283503
0.3966339422367875,0.019724464984677715
0.39978183066723816,0.01973497876998673
0.4029297190976889,0.019745781407701873
0.4060776075281396,0.019756879101451782
0.40922549595859026,0.019768278163839685
0.412373384389041,0.019779985018315425
0.41552127281949164,0.019792006201083057
0.41866916124994236,0.01980434836304454
0.421817049680393,0.01981701827178044
0.42496493811084374,0.019830022813568
0.42811282654129446,0.019843368995437715
0.4312607149717451,0.019857063947268782
0.43440860340219584,0.019871114923924352
0.4375564918326465,0.019885529307427322
0.4407043802630972,0.019900314609177436
0.4438522686935479,0.01991547847221048
0.4470001571239986,0.019931028673500373
0.4501480455544493,0.019946973126305022
0.4532959339849,0.01996331988255672
0.4564438224153507,0.01998007713529809
0.45959171084580136,0.0199972532211642
0.4627395992762521,0.02001485662291198
0.46588748770670274,0.020032895971997828
0.46903537613715346,0.020051380051204146
0.4721832645676042,0.0200703177973161
0.47533115299805484,0.020089718303849178
0.47847904142850556,0.02010959082382884
0.4816269298589562,0.020129944772623205
0.48477481828940694,0.020150789730829732
0.4879227067198576,0.020172135447217028
0.4910705951503083,0.020193991841722787
0.49421848358075904,0.020216369008509098
0.4973663720112097,0.02023927721907609
0.5005142604416604,0.0202627269254352
0.5036621488721111,0.02028672876334304
0.5068100373025618,0.02031129355559734
0.5099579257330125,0.020336432315395944
0.5131058141634631,0.020362156249760198
0.5162537025939139,0.020388476763024042
0.5194015910243646,0.02041540546038999
0.5225494794548152,0.020442954151553474
0.525697367885266,0.02047113485439676
0.5288452563157167,0.020499959798753936
0.5319931447461673,0.020529441430248253
0.535141033176618,0.020559592414203402
0.5382889216070688,0.020590425639630122
0.5414368100375194,0.020621954223289572
0.5445846984679701,0.02065419151383513
0.5477325868984209,0.020687151096034154
0.5508804753288715,0.020720846795071163
0.5540283637593222,0.020755292680934234
0.5571762521897728,0.020790503072886216
0.5603241406202236,0.02082649254402247
0.5634720290506743,0.020863275925916757
0.566619917481125,0.02090086831335732
0.5697678059115757,0.020939285069174588
