theta_a,prob
1.4322892267368297,2.3406782122083e-14
1.4354371151472403,5.518143491415873e-15
1.4385850035576508,1.1679551004676812e-15
1.4417328919680614,2.1957491162395795e-16
1.444880780378472,3.6225379341183935e-17
1.4480286687888826,5.1734890326076605e-18
1.4511765571992934,6.297500098859964e-19
1.454324445609704,6.419734824832773e-20
1.4574723340201146,5.3715637340381395e-21
1.4606202224305251,3.6051385355718646e-22
1.4637681108409357,1.890117386713383e-23
1.4669159992513463,7.5082415840280715e-25
1.4700638876617569,2.1812172708513028e-26
1.4732117760721677,4.447091060448442e-28
1.4763596644825783,6.063702511637273e-30
1.4795075528929889,5.224883391031638e-32
1.4826554413033994,2.660760417558103e-34
1.48580332971381,7.395141595882915e-37
1.4889512181242206,1.0198472382000796e-39
1.4920991065346312,6.222458644333052e-43
1.495246994945042,1.4615570868588426e-46
1.4983948833554526,1.1149550673233868e-50
1.5015427717658631,2.240138850916868e-55
1.5046906601762737,9.134006237071741e-61
1.5078385485866843,5.44741563940117e-67
1.510986436997095,3.1348462304694377e-74
1.5141343254075055,1.0198011408036333e-82
1.5172822138179163,9.344605385889317e-93
1.5204301022283269,9.601816596482564e-105
1.5235779906387374,3.207524127425642e-119
1.526725879049148,6.389971006781245e-137
1.5298737674595586,7.077637252179724e-159
1.5330216558699692,1.4524281847936887e-186
1.5361695442803798,3.6625773499546325e-222
1.5393174326907906,5.430998081316996e-269
1.5424653211012012,0.0
1.5456132095116117,0.0
1.5487610979220223,0.0
1.551908986332433,0.0
1.5550568747428435,0.0
1.5582047631532543,0.0
1.5613526515636649,0.0
1.5645005399740755,0.0
1.567648428384486,0.0
1.5707963167948966,0.0
